sequence_number,period_display_value,period_number,home_score,coordinate_x,coordinate_y,scoring_play,clock_display_value,team_id,type_id,type_text,away_score,text,score_value,participants_0_athlete_id,participants_1_athlete_id,game_id,away_team_id,away_team_name,away_team_mascot,away_team_abbrev,away_team_name_alt,home_team_id,home_team_name,home_team_mascot,home_team_abbrev,home_team_name_alt,clock_minutes,clock_seconds,half,lag_half,lead_half,game_play_number,team_name,team_abbrev,shot_taken
271,2nd Quarter,2,42,30,6,FALSE,2:01,17,144,Driving Floating Jump Shot,48,Dearica Hamby misses driving floating jump shot,0,2566106,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,2,01,1,1,1,172,Las Vegas,LV,1
273,2nd Quarter,2,42,15,6,FALSE,1:49,9,121,Fade Away Jump Shot,48,Betnijah Laney misses 11-foot two point shot,0,2593770,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,1,49,1,1,1,174,New York,NY,1
275,2nd Quarter,2,42,29,8,TRUE,1:37,17,114,Turnaround Jump Shot,50,Jackie Young makes 9-foot two point shot,2,4065870,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,1,37,1,1,1,176,Las Vegas,LV,1
276,2nd Quarter,2,42,15,23,FALSE,1:29,9,146,Running Pullup Jump Shot,50,Sabrina Ionescu misses running pullup jump shot,0,4066533,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,1,29,1,1,1,177,New York,NY,1
278,2nd Quarter,2,42,16,6,FALSE,1:17,17,120,Turnaround Hook Shot,50,Dearica Hamby misses 11-foot two point shot,0,2566106,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,1,17,1,1,1,179,Las Vegas,LV,1
288,2nd Quarter,2,44,26,3,TRUE,35.4,9,128,Driving Finger Roll Layup,52,Sami Whitcomb makes 3-foot two point shot (Kiah Stokes assists),2,887,2590093,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,0,35.4,1,1,1,187,New York,NY,1
290,2nd Quarter,2,44,15,8,FALSE,19.0,17,131,Pullup Jump Shot,52,Chelsea Gray misses 13-foot pullup jump shot,0,2529122,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,0,19.0,1,1,1,188,Las Vegas,LV,1
292,2nd Quarter,2,44,46,9,FALSE,2.5,9,92,Jump Shot,52,Rebecca Allen misses 23-foot three point jumper,0,3102133,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,0,2.5,1,1,1,190,New York,NY,1
294,2nd Quarter,2,44,25,4,FALSE,1.3,9,94,Tip Shot,52,Kiah Stokes misses tip shot,0,2590093,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,0,1.3,1,1,1,192,New York,NY,1
304,3rd Quarter,3,44,24,2,FALSE,9:45,9,110,Driving Layup Shot,52,Michaela Onyenwere misses driving layup,0,4282173,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,9,45,2,2,2,198,New York,NY,1
306,3rd Quarter,3,44,26,3,TRUE,9:34,17,141,Cutting Layup Shot,54,Liz Cambage makes 3-foot layup (Chelsea Gray assists),2,1017,2529122,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,9,34,2,2,2,200,Las Vegas,LV,1
308,3rd Quarter,3,44,13,13,FALSE,9:27,9,146,Running Pullup Jump Shot,54,Sabrina Ionescu misses running pullup jump shot,0,4066533,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,9,27,2,2,2,201,New York,NY,1
310,3rd Quarter,3,44,23,17,FALSE,9:15,17,131,Pullup Jump Shot,54,Jackie Young misses 17-foot pullup jump shot,0,4065870,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,9,15,2,2,2,203,Las Vegas,LV,1
312,3rd Quarter,3,44,47,11,FALSE,9:02,9,131,Pullup Jump Shot,54,Michaela Onyenwere misses 24-foot three point pullup jump shot,0,4282173,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,9,02,2,2,2,205,New York,NY,1
314,3rd Quarter,3,46,24,2,TRUE,8:55,9,141,Cutting Layup Shot,54,Kylee Shook makes 2-foot layup (Sabrina Ionescu assists),2,4065849,4066533,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,8,55,2,2,2,207,New York,NY,1
318,3rd Quarter,3,48,23,7,TRUE,8:37,9,146,Running Pullup Jump Shot,54,Betnijah Laney makes 7-foot running pullup jump shot (Kylee Shook assists),2,2593770,4065849,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,8,37,2,2,2,209,New York,NY,1
320,3rd Quarter,3,48,4,13,FALSE,8:23,17,92,Jump Shot,54,Riquna Williams misses 25-foot three point jumper,0,1049,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,8,23,2,2,2,210,Las Vegas,LV,1
322,3rd Quarter,3,48,39,20,FALSE,8:15,9,92,Jump Shot,54,Michaela Onyenwere misses 24-foot three point jumper,0,4282173,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,8,15,2,2,2,212,New York,NY,1
324,3rd Quarter,3,48,32,15,FALSE,8:08,17,131,Pullup Jump Shot,54,Jackie Young misses 16-foot pullup jump shot,0,4065870,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,8,08,2,2,2,214,Las Vegas,LV,1
326,3rd Quarter,3,48,25,2,TRUE,8:04,17,125,Layup Shot Putback,56,A'ja Wilson makes two point shot,2,3149391,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,8,04,2,2,2,216,Las Vegas,LV,1
327,3rd Quarter,3,48,24,2,FALSE,7:52,9,112,Reverse Layup Shot,56,Betnijah Laney misses 2-foot two point shot,0,2593770,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,7,52,2,2,2,217,New York,NY,1
330,3rd Quarter,3,48,26,3,TRUE,7:39,17,110,Driving Layup Shot,58,Liz Cambage makes driving layup,2,1017,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,7,39,2,2,2,219,Las Vegas,LV,1
331,3rd Quarter,3,48,17,23,FALSE,7:28,9,92,Jump Shot,58,Kylee Shook misses 24-foot three point jumper,0,4065849,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,7,28,2,2,2,220,New York,NY,1
333,3rd Quarter,3,48,26,3,FALSE,7:19,17,109,Running Layup Shot,58,Riquna Williams misses two point shot,0,1049,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,7,19,2,2,2,222,Las Vegas,LV,1
335,3rd Quarter,3,48,23,2,FALSE,7:12,9,110,Driving Layup Shot,58,Liz Cambage blocks Michaela Onyenwere 's 3-foot driving layup,0,4282173,1017,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,7,12,2,2,2,224,New York,NY,1
338,3rd Quarter,3,48,8,18,FALSE,7:05,17,131,Pullup Jump Shot,58,Chelsea Gray misses 25-foot three point pullup jump shot,0,2529122,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,7,05,2,2,2,226,Las Vegas,LV,1
341,3rd Quarter,3,50,23,6,TRUE,6:48,9,114,Turnaround Jump Shot,58,Michaela Onyenwere makes 6-foot two point shot,2,4282173,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,6,48,2,2,2,228,New York,NY,1
352,3rd Quarter,3,53,49,1,TRUE,6:15,9,92,Jump Shot,60,Sami Whitcomb makes 24-foot three point jumper (Sabrina Ionescu assists),3,887,4066533,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,6,15,2,2,2,235,New York,NY,1
356,3rd Quarter,3,53,27,10,TRUE,5:52,17,131,Pullup Jump Shot,62,A'ja Wilson makes 10-foot pullup jump shot (Chelsea Gray assists),2,3149391,2529122,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,5,52,2,2,2,237,Las Vegas,LV,1
358,3rd Quarter,3,53,6,15,FALSE,5:35,9,92,Jump Shot,62,Betnijah Laney misses 24-foot three point jumper,0,2593770,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,5,35,2,2,2,238,New York,NY,1
360,3rd Quarter,3,53,24,7,FALSE,5:30,9,144,Driving Floating Jump Shot,62,Sami Whitcomb misses driving floating jump shot,0,887,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,5,30,2,2,2,240,New York,NY,1
363,3rd Quarter,3,53,5,1,TRUE,5:19,17,92,Jump Shot,64,Jackie Young makes jumper (Kelsey Plum assists),2,4065870,3065570,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,5,19,2,2,2,242,Las Vegas,LV,1
365,3rd Quarter,3,53,25,8,FALSE,5:06,9,92,Jump Shot,64,A'ja Wilson blocks Sabrina Ionescu's jumper,0,4066533,3149391,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,5,06,2,2,2,243,New York,NY,1
369,3rd Quarter,3,55,15,8,TRUE,4:59,9,131,Pullup Jump Shot,64,Sabrina Ionescu makes 13-foot pullup jump shot (Kiah Stokes assists),2,4066533,2590093,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,4,59,2,2,2,245,New York,NY,1
371,3rd Quarter,3,55,27,5,FALSE,4:46,17,137,Turnaround Fade Away Jump Shot,64,A'ja Wilson misses 6-foot two point shot,0,3149391,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,4,46,2,2,2,246,Las Vegas,LV,1
373,3rd Quarter,3,55,36,10,TRUE,4:31,17,131,Pullup Jump Shot,66,Chelsea Gray makes 15-foot pullup jump shot,2,2529122,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,4,31,2,2,2,248,Las Vegas,LV,1
374,3rd Quarter,3,55,19,17,FALSE,4:21,9,131,Pullup Jump Shot,66,Sabrina Ionescu misses 18-foot pullup jump shot,0,4066533,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,4,21,2,2,2,249,New York,NY,1
376,3rd Quarter,3,57,24,3,TRUE,4:20,9,94,Tip Shot,66,Kiah Stokes makes tip shot,2,2590093,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,4,20,2,2,2,251,New York,NY,1
377,3rd Quarter,3,57,27,3,FALSE,4:14,17,109,Running Layup Shot,66,A'ja Wilson misses two point shot,0,3149391,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,4,14,2,2,2,252,Las Vegas,LV,1
386,3rd Quarter,3,57,34,17,FALSE,3:55,9,92,Jump Shot,66,Rebecca Allen misses 20-foot jumper,0,3102133,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,3,55,2,2,2,258,New York,NY,1
388,3rd Quarter,3,57,24,3,FALSE,3:41,17,114,Turnaround Jump Shot,66,Rebecca Allen blocks Dearica Hamby 's 3-foot two point shot,0,2566106,3102133,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,3,41,2,2,2,260,Las Vegas,LV,1
396,3rd Quarter,3,58,19,19,TRUE,3:17,17,92,Jump Shot,68,A'ja Wilson makes 20-foot jumper (Riquna Williams assists),2,3149391,1049,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,3,17,2,2,2,266,Las Vegas,LV,1
397,3rd Quarter,3,61,8,17,TRUE,3:02,9,131,Pullup Jump Shot,68,Sami Whitcomb makes 24-foot three pointer,3,887,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,3,02,2,2,2,267,New York,NY,1
404,3rd Quarter,3,61,29,20,TRUE,2:39,17,92,Jump Shot,70,A'ja Wilson makes 20-foot jumper (Kelsey Plum assists),2,3149391,3065570,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,2,39,2,2,2,271,Las Vegas,LV,1
405,3rd Quarter,3,61,39,20,FALSE,2:24,9,131,Pullup Jump Shot,70,Betnijah Laney misses 24-foot three point pullup jump shot,0,2593770,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,2,24,2,2,2,272,New York,NY,1
407,3rd Quarter,3,61,29,16,FALSE,2:14,17,131,Pullup Jump Shot,70,Riquna Williams misses 16-foot pullup jump shot,0,1049,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,2,14,2,2,2,274,Las Vegas,LV,1
409,3rd Quarter,3,63,26,3,TRUE,2:03,9,95,Layup Shot,70,Kiah Stokes makes layup (Leaonna Odom assists),2,2590093,4065818,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,2,03,2,2,2,276,New York,NY,1
413,3rd Quarter,3,65,25,21,TRUE,1:48,9,131,Pullup Jump Shot,70,Rebecca Allen makes pullup jump shot,2,3102133,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,1,48,2,2,2,278,New York,NY,1
414,3rd Quarter,3,65,15,7,FALSE,1:32,17,133,Pullup Bank Jump Shot,70,Kelsey Plum misses 12-foot two point shot,0,3065570,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,1,32,2,2,2,279,Las Vegas,LV,1
416,3rd Quarter,3,65,26,3,TRUE,1:30,17,125,Layup Shot Putback,72,Kelsey Plum makes two point shot,2,3065570,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,1,30,2,2,2,281,Las Vegas,LV,1
417,3rd Quarter,3,67,36,16,TRUE,1:15,9,131,Pullup Jump Shot,72,Betnijah Laney makes 19-foot pullup jump shot (Sabrina Ionescu assists),2,2593770,4066533,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,1,15,2,2,2,282,New York,NY,1
429,3rd Quarter,3,67,36,9,FALSE,55.2,9,131,Pullup Jump Shot,74,Sabrina Ionescu misses 14-foot pullup jump shot,0,4066533,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,0,55.2,2,2,2,289,New York,NY,1
445,3rd Quarter,3,67,13,21,FALSE,0.2,9,92,Jump Shot,75,Rebecca Allen misses 24-foot three point jumper,0,3102133,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,0,0.2,2,2,2,299,New York,NY,1
463,4th Quarter,4,70,6,14,TRUE,9:05,9,92,Jump Shot,76,Sabrina Ionescu makes 24-foot three point jumper (Betnijah Laney assists),3,4066533,2593770,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,9,05,2,2,2,310,New York,NY,1
465,4th Quarter,4,70,26,3,FALSE,8:43,17,119,Driving Hook Shot,76,Liz Cambage misses 3-foot two point shot,0,1017,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,8,43,2,2,2,311,Las Vegas,LV,1
472,4th Quarter,4,73,48,3,TRUE,8:12,9,92,Jump Shot,76,Leaonna Odom makes 23-foot three point jumper (Rebecca Allen assists),3,4065818,3102133,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,8,12,2,2,2,315,New York,NY,1
477,4th Quarter,4,73,34,22,FALSE,7:42,9,92,Jump Shot,76,Betnijah Laney misses 24-foot three point jumper,0,2593770,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,7,42,2,2,2,318,New York,NY,1
479,4th Quarter,4,73,42,1,FALSE,7:31,17,131,Pullup Jump Shot,76,Chelsea Gray misses 17-foot pullup jump shot,0,2529122,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,7,31,2,2,2,320,Las Vegas,LV,1
481,4th Quarter,4,73,41,18,FALSE,7:23,9,113,Running Jump Shot,76,Sabrina Ionescu misses 24-foot three point shot,0,4066533,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,7,23,2,2,2,322,New York,NY,1
488,4th Quarter,4,73,27,25,FALSE,7:01,9,92,Jump Shot,78,Rebecca Allen misses 25-foot three point jumper,0,3102133,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,7,01,2,2,2,327,New York,NY,1
494,4th Quarter,4,73,21,19,FALSE,6:41,17,131,Pullup Jump Shot,78,Chelsea Gray misses 19-foot pullup jump shot,0,2529122,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,6,41,2,2,2,331,Las Vegas,LV,1
496,4th Quarter,4,75,30,20,TRUE,6:34,9,92,Jump Shot,78,Betnijah Laney makes 21-foot jumper (Sabrina Ionescu assists),2,2593770,4066533,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,6,34,2,2,2,333,New York,NY,1
500,4th Quarter,4,75,20,10,FALSE,5:58,17,131,Pullup Jump Shot,78,Jackie Young misses 11-foot pullup jump shot,0,4065870,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,5,58,2,2,2,336,Las Vegas,LV,1
512,4th Quarter,4,75,11,20,FALSE,5:36,9,92,Jump Shot,78,Rebecca Allen misses 25-foot three point jumper,0,3102133,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,5,36,2,2,2,343,New York,NY,1
514,4th Quarter,4,75,24,3,TRUE,5:12,17,114,Turnaround Jump Shot,80,Liz Cambage makes 3-foot two point shot,2,1017,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,5,12,2,2,2,345,Las Vegas,LV,1
516,4th Quarter,4,75,40,20,FALSE,4:38,17,92,Jump Shot,80,Kelsey Plum misses 25-foot three point jumper,0,3065570,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,4,38,2,2,2,347,Las Vegas,LV,1
522,4th Quarter,4,77,37,8,FALSE,4:10,17,92,Jump Shot,80,Liz Cambage misses 15-foot jumper,0,1017,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,4,10,2,2,2,352,Las Vegas,LV,1
524,4th Quarter,4,79,26,7,TRUE,4:00,9,131,Pullup Jump Shot,80,Betnijah Laney makes 7-foot pullup jump shot (Sabrina Ionescu assists),2,2593770,4066533,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,4,00,2,2,2,354,New York,NY,1
529,4th Quarter,4,79,26,7,TRUE,3:45,17,114,Turnaround Jump Shot,82,A'ja Wilson makes 7-foot two point shot (Chelsea Gray assists),2,3149391,2529122,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,3,45,2,2,2,357,Las Vegas,LV,1
531,4th Quarter,4,79,11,19,FALSE,3:30,9,131,Pullup Jump Shot,82,Sabrina Ionescu misses 24-foot three point pullup jump shot,0,4066533,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,3,30,2,2,2,358,New York,NY,1
548,4th Quarter,4,80,25,3,FALSE,2:30,17,125,Layup Shot Putback,85,Liz Cambage misses two point shot,0,1017,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,2,30,2,2,2,370,Las Vegas,LV,1
550,4th Quarter,4,80,8,20,TRUE,2:23,17,92,Jump Shot,88,Riquna Williams makes 26-foot three point jumper (A'ja Wilson assists),3,1049,3149391,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,2,23,2,2,2,372,Las Vegas,LV,1
556,4th Quarter,4,80,22,4,FALSE,1:47,9,121,Fade Away Jump Shot,88,Betnijah Laney misses 5-foot two point shot,0,2593770,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,1,47,2,2,2,376,New York,NY,1
558,4th Quarter,4,80,26,3,FALSE,1:30,17,141,Cutting Layup Shot,88,A'ja Wilson misses layup,0,3149391,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,1,30,2,2,2,378,Las Vegas,LV,1
560,4th Quarter,4,80,21,24,FALSE,1:23,9,113,Running Jump Shot,88,Rebecca Allen misses 24-foot three point shot,0,3102133,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,1,23,2,2,2,380,New York,NY,1
565,4th Quarter,4,80,14,22,FALSE,1:03,9,113,Running Jump Shot,88,Sabrina Ionescu misses 25-foot three point shot,0,4066533,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,1,03,2,2,2,383,New York,NY,1
567,4th Quarter,4,80,3,10,TRUE,42.2,17,92,Jump Shot,91,Riquna Williams makes 24-foot three point jumper (Jackie Young assists),3,1049,4065870,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,0,42.2,2,2,2,385,Las Vegas,LV,1
577,4th Quarter,4,80,45,15,FALSE,38.6,9,92,Jump Shot,92,Sami Whitcomb misses 25-foot three point jumper,0,887,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,0,38.6,2,2,2,391,New York,NY,1
579,4th Quarter,4,80,24,17,FALSE,20.4,17,131,Pullup Jump Shot,92,Jackie Young misses 17-foot pullup jump shot,0,4065870,NA,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,0,20.4,2,2,2,393,Las Vegas,LV,1
585,4th Quarter,4,82,27,10,TRUE,8.2,9,137,Turnaround Fade Away Jump Shot,94,Betnijah Laney makes 10-foot two point shot (Sami Whitcomb assists),2,2593770,887,401320606,17,Las Vegas,Aces,LV,Las Vegas,9,New York,Liberty,NY,New York,0,8.2,2,2,2,398,New York,NY,1
7,1st Quarter,1,0,33,18,FALSE,9:46,11,92,Jump Shot,0,Brittney Griner misses 20-foot jumper,0,2490553,NA,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,9,46,1,1,1,2,Phoenix,PHX,1
9,1st Quarter,1,0,23,1,TRUE,9:27,19,126,Layup Driving Reverse,2,Diamond DeShields makes two point shot (Kahleah Copper assists),2,3058902,2998938,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,9,27,1,1,1,4,Chicago,CHI,1
11,1st Quarter,1,0,10,23,FALSE,9:07,11,92,Jump Shot,2,Courtney Vandersloot blocks Kia Nurse 's 27-foot three point jumper,0,3142327,981,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,9,07,1,1,1,5,Phoenix,PHX,1
14,1st Quarter,1,0,37,17,TRUE,8:58,19,131,Pullup Jump Shot,4,Stefanie Dolson makes 21-foot pullup jump shot (Courtney Vandersloot assists),2,2529183,981,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,8,58,1,1,1,7,Chicago,CHI,1
16,1st Quarter,1,0,48,-1,FALSE,8:44,11,92,Jump Shot,4,Megan Walker misses 23-foot three point jumper,0,4281077,NA,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,8,44,1,1,1,8,Phoenix,PHX,1
21,1st Quarter,1,0,22,4,FALSE,8:19,19,126,Layup Driving Reverse,4,Kahleah Copper misses two point shot,0,2998938,NA,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,8,19,1,1,1,11,Chicago,CHI,1
23,1st Quarter,1,0,25,0,TRUE,8:15,19,94,Tip Shot,6,Stefanie Dolson makes tip shot,2,2529183,NA,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,8,15,1,1,1,13,Chicago,CHI,1
27,1st Quarter,1,2,24,1,TRUE,7:57,11,95,Layup Shot,6,Brittney Griner makes layup (Megan Walker assists),2,2490553,4281077,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,7,57,1,1,1,16,Phoenix,PHX,1
29,1st Quarter,1,3,16,23,FALSE,7:37,19,92,Jump Shot,6,Astou Ndour misses 25-foot three point jumper,0,3099025,NA,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,7,37,1,1,1,17,Chicago,CHI,1
33,1st Quarter,1,3,28,2,FALSE,7:12,11,110,Driving Layup Shot,6,Stefanie Dolson blocks Kia Nurse 's 4-foot driving layup,0,3142327,2529183,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,7,12,1,1,1,20,Phoenix,PHX,1
39,1st Quarter,1,3,37,25,FALSE,7:00,19,92,Jump Shot,6,Courtney Vandersloot misses 28-foot three point jumper,0,981,NA,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,7,00,1,1,1,23,Chicago,CHI,1
43,1st Quarter,1,5,23,7,TRUE,6:49,11,144,Driving Floating Jump Shot,6,Skylar Diggins-Smith makes 7-foot driving floating jump shot,2,2491205,NA,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,6,49,1,1,1,26,Phoenix,PHX,1
44,1st Quarter,1,5,14,23,FALSE,6:29,19,92,Jump Shot,6,Diamond DeShields misses 25-foot three point jumper,0,3058902,NA,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,6,29,1,1,1,27,Chicago,CHI,1
54,1st Quarter,1,5,13,10,FALSE,5:55,11,132,Step Back Jump Shot,6,Brittney Griner misses 16-foot step back jumpshot,0,2490553,NA,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,5,55,1,1,1,33,Phoenix,PHX,1
56,1st Quarter,1,5,27,3,TRUE,5:35,19,141,Cutting Layup Shot,8,Stefanie Dolson makes 4-foot layup (Courtney Vandersloot assists),2,2529183,981,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,5,35,1,1,1,35,Chicago,CHI,1
58,1st Quarter,1,8,22,25,TRUE,5:22,11,92,Jump Shot,8,Skylar Diggins-Smith makes 25-foot three point jumper (Brittney Griner assists),3,2491205,2490553,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,5,22,1,1,1,36,Phoenix,PHX,1
62,1st Quarter,1,8,26,1,FALSE,5:01,11,109,Running Layup Shot,8,Kia Nurse misses two point shot,0,3142327,NA,401320607,19,Chicago,Sky,CHI,Chicago,11,Phoenix,Mercury,PHX,Phoenix,5,01,1,1,1,38,Phoenix,PHX,1
